,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff,base
0,up,0.30886146426200867,4.429408550262451,9.68484115600586,-0.0024654523003846407,0.008562497794628143,-0.01733635552227497,0.0,0.0,55.317421090957225
1,up,0.30886146426200867,4.429408550262451,9.68484115600586,-0.0036871826741844416,0.00795163307338953,0.06207612529397011,-0.11344631069175648,-0.11344631069175648,55.317421090957225
2,up,-0.07182824611663818,1.333611011505127,9.71357250213623,-0.004298048093914986,0.0006212499574758112,0.17142100632190704,-0.11344631069175648,0.0,55.317421090957225
3,up,-0.6656084060668945,0.41660380363464355,9.706390380859375,-2.199114896939136e-05,-0.00731999846175313,0.17752966284751892,-0.11344631069175648,0.0,55.317421090957225
4,up,-0.3495641350746155,0.7254652380943298,9.718361854553223,-0.0018545868806540966,0.0018429805058985949,0.09689544886350632,-0.2275428074398178,-0.11409649674806133,55.317421090957225
5,up,-0.28731298446655273,0.39505535364151,9.718361854553223,0.003032335080206394,0.0012321152025833726,0.09567371010780334,-0.2275428074398178,0.0,55.317421090957225
6,up,-0.22745610773563385,0.30407288670539856,9.703995704650879,0.003032335080206394,-0.00731999846175313,0.1384342759847641,-0.06325829692059415,0.16428451051922366,55.317421090957225
7,up,-0.112530916929245,0.4189980924129486,9.694418907165527,0.0005888740997761488,-0.003043941454961896,0.14637553691864014,-0.17776724852200232,-0.11450895160140817,55.317421090957225
8,up,-0.09337671846151352,0.25618740916252136,9.71117877960205,-2.199114896939136e-05,-0.003043941454961896,0.142710343003273,-0.2929348626584556,-0.11516761413645327,55.317421090957225
9,up,-0.14605076611042023,0.4142095446586609,9.725543975830078,-0.004298048093914986,0.015892881900072098,0.14698639512062073,-0.4087703314688156,-0.11583546881036,55.317421090957225
10,up,-0.011971374042332172,0.34477555751800537,9.715967178344727,-0.0061306431889534,0.01528201624751091,0.16531234979629517,-0.5252762973079257,-0.1165059658391101,55.317421090957225
11,up,0.09577099233865738,0.2777358889579773,9.658504486083984,-0.00918496958911419,0.008562497794628143,0.11949746310710907,-0.5252762973079257,0.0,55.317421090957225
12,up,0.20351335406303406,0.23463892936706543,9.73272705078125,-0.007352374028414488,0.015892881900072098,0.10850188136100769,-0.6424576268236137,-0.11718132951568805,55.317421090957225
13,up,0.3016786277294159,0.15802213549613953,9.670475959777832,-0.007352374028414488,0.0061190370470285416,0.11155621707439423,-0.6424576268236137,0.0,55.317421090957225
14,up,-0.5435003638267517,0.2968900799751282,9.68484115600586,-0.0006328563904389739,0.0061190370470285416,0.11338880658149719,-0.7603192206489666,-0.11786159382535288,55.317421090957225
15,up,-1.051086664199829,0.39266106486320496,9.696812629699707,0.0018106045899912715,-0.005487402435392141,0.09445197880268097,-0.7603192206489666,0.0,55.317421090957225
16,up,-0.7996878027915955,0.39266106486320496,9.71357250213623,0.0036432004999369383,-0.009763458743691444,0.07307170331478119,-0.8788637457935238,-0.11854452514455716,55.317421090957225
17,up,-0.46448931097984314,0.3064671754837036,9.694418907165527,0.0005888740997761488,-0.008541729301214218,0.0474153608083725,-1.4501723666072621,-0.5713086208137383,55.317421090957225
18,up,0.09098244458436966,0.30407288670539856,9.723150253295898,0.004254065454006195,-0.003043941454961896,0.04863709211349487,-1.6930472412771564,-0.24287487466989433,55.317421090957225
19,up,-0.20830190181732178,0.9696813225746155,9.692024230957031,0.0011997392866760492,-0.011596054770052433,0.05963266268372536,-2.1046405887839796,-0.4115933475068232,55.317421090957225
