,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff,base
0,up,-0.0023942748084664345,0.9624984860420227,9.603436470031738,0.001960266614332795,0.0065869600512087345,-0.011629653163254261,2.2300173523567537,16.864330615895938,240.124008377707
1,up,0.20590762794017792,0.9098244309425354,9.720755577087402,-0.0017049249727278948,0.007197824772447348,0.05678725615143776,2.2300173523567537,0.0,240.124008377707
2,up,-0.031125571578741074,0.4261809289455414,9.689630508422852,-0.0023157901596277952,-0.008073805831372738,0.06228504329919815,2.2300173523567537,0.0,240.124008377707
3,up,-0.12929083406925201,0.11013664305210114,9.718361854553223,-0.0017049249727278948,0.009641285985708237,0.06289590895175934,2.2300173523567537,0.0,240.124008377707
4,up,-0.1412622183561325,0.41181525588035583,9.706390380859375,-0.0017049249727278948,0.009641285985708237,0.06778282672166824,2.2300173523567537,0.0,240.124008377707
5,up,-0.3304099142551422,0.45251792669296265,9.71357250213623,0.001960266614332795,0.004754364024847746,0.09771522879600525,2.2300173523567537,0.0,240.124008377707
6,up,-0.3782954216003418,0.41181525588035583,9.715967178344727,-0.005370116326957941,0.012695612385869026,0.1050456091761589,2.2300173523567537,0.0,240.124008377707
7,up,-0.39984390139579773,0.5339232683181763,9.718361854553223,0.0001276708353543654,-0.0007434230064973235,0.05923071503639221,2.2300173523567537,0.0,240.124008377707
8,up,-0.2777358889579773,0.7757450342178345,9.718361854553223,0.0007385360659100115,-0.009906401857733727,-0.03850772604346275,2.2300173523567537,0.0,240.124008377707
9,up,-0.08379961550235748,0.67518550157547,9.71117877960205,0.030670933425426483,-0.036784473806619644,-0.09226386249065399,2.2300173523567537,0.0,240.124008377707
10,up,0.21069619059562683,0.45251792669296265,9.720755577087402,0.032503530383110046,-0.028232358396053314,-0.025679554790258408,2.2300173523567537,0.0,240.124008377707
11,up,0.34477555751800537,0.36871832609176636,9.715967178344727,0.01967535726726055,-0.011128132231533527,0.06411764025688171,2.2300173523567537,0.0,240.124008377707
12,up,0.27534160017967224,0.25858166813850403,9.7016019821167,0.009901515208184719,-0.006241209805011749,0.0952717661857605,2.2300173523567537,0.0,240.124008377707
13,up,-0.04070267081260681,0.2370332032442093,9.665687561035156,0.014177571050822735,0.008419555611908436,0.11481945216655731,2.2300173523567537,0.0,240.124008377707
14,up,-0.3902668058872223,0.5674431324005127,9.677659034729004,0.010512379929423332,-0.0074629406444728374,0.09954781830310822,2.2300173523567537,0.0,240.124008377707
15,up,-0.4620950520038605,0.5985686779022217,9.71357250213623,0.005014592781662941,0.013917342759668827,0.034796103835105896,2.2300173523567537,0.0,240.124008377707
16,up,-0.3663240373134613,0.4980091452598572,9.723150253295898,0.013566706329584122,0.0010891726706176996,-0.014683978632092476,2.2300173523567537,0.0,240.124008377707
17,up,-0.20830190181732178,0.5435003638267517,9.68484115600586,0.011734111234545708,-0.0007434230064973235,-0.061720602214336395,2.2300173523567537,0.0,240.124008377707
18,up,-0.1364736706018448,0.5004034638404846,9.718361854553223,0.0044037275947630405,0.009641285985708237,-0.12280713021755219,2.2300173523567537,0.0,240.124008377707
19,up,-0.12929083406925201,0.6249057054519653,9.71357250213623,-0.004759251140058041,0.0010891726706176996,-0.10081598162651062,2.2300173523567537,0.0,240.124008377707
20,up,-0.17957061529159546,0.7637736797332764,9.775823593139648,0.006236323155462742,0.033465031534433365,-0.052557624876499176,2.2300173523567537,0.0,240.124008377707
21,up,0.016759924590587616,0.42378664016723633,9.651321411132812,0.0007385360659100115,0.018804263323545456,0.0048637087456882,2.2300173523567537,0.0,240.124008377707
22,up,0.1604164093732834,0.3471698462963104,9.703995704650879,0.005014592781662941,0.030410703271627426,0.058008983731269836,2.2300173523567537,0.0,240.124008377707
23,up,0.3232271075248718,0.29928433895111084,9.720755577087402,0.012344975024461746,0.010863017290830612,0.12642589211463928,2.2300173523567537,0.0,240.124008377707
24,up,0.28013014793395996,0.12210801243782043,9.692024230957031,0.008679783903062344,0.012084747664630413,0.12398242950439453,2.2300173523567537,0.0,240.124008377707
25,up,-0.04309694468975067,0.04309694468975067,9.718361854553223,0.01112324558198452,0.07622560113668442,0.09405003488063812,2.2300173523567537,0.0,240.124008377707
26,up,-0.5315290093421936,0.41181525588035583,9.7016019821167,0.030060067772865295,-0.0893188863992691,0.05923071503639221,2.2300173523567537,0.0,240.124008377707
27,up,-0.8020820617675781,0.7206767201423645,9.579493522644043,0.009290649555623531,0.015139073133468628,0.05067860335111618,2.2300173523567537,0.0,240.124008377707
28,up,-0.541106104850769,0.6727912425994873,9.68484115600586,0.022118819877505302,0.005976094864308834,0.04701341316103935,2.2300173523567537,0.0,240.124008377707
29,up,-0.17238777875900269,0.4142095446586609,9.715967178344727,0.020897088572382927,0.0029217684641480446,0.05067860335111618,2.2300173523567537,0.0,240.124008377707
30,up,0.10534809529781342,0.4477293789386749,9.703995704650879,0.027616607025265694,-0.008073805831372738,0.07144802063703537,2.2300173523567537,0.0,240.124008377707
31,up,0.4788549542427063,0.4716721475124359,9.71357250213623,0.014788436703383923,0.02063686028122902,0.09099571406841278,2.2300173523567537,0.0,240.124008377707
32,up,0.46448931097984314,0.40463244915008545,9.7016019821167,0.01967535726726055,-0.003797749290242791,0.09343916922807693,2.2300173523567537,0.0,240.124008377707
33,up,0.24421602487564087,0.12689656019210815,9.723150253295898,0.01723189651966095,0.0029217684641480446,0.11481945216655731,2.2300173523567537,0.0,240.124008377707
34,up,0.06703969836235046,0.07422251999378204,9.7016019821167,0.020897088572382927,0.01330647710710764,0.10871080309152603,2.2300173523567537,0.0,240.124008377707
35,up,-0.8356019258499146,0.16759923100471497,9.715967178344727,0.018453627824783325,-0.00013255776138976216,0.09771522879600525,2.2300173523567537,0.0,240.124008377707
36,up,-1.113337755203247,0.0885881707072258,9.715967178344727,0.014177571050822735,0.0029217684641480446,0.054954659193754196,2.2300173523567537,0.0,240.124008377707
37,up,-1.1157320737838745,0.20830190181732178,9.720755577087402,0.005625458434224129,0.0041434988379478455,0.019524475559592247,2.2300173523567537,0.0,240.124008377707
38,up,-0.8523618578910828,0.4070267081260681,9.66089916229248,0.0013494013110175729,0.005365229677408934,-0.036064263433218,2.2300173523567537,0.0,240.124008377707
39,up,-0.5123748183250427,0.2777358889579773,9.720755577087402,-0.008424442261457443,0.008419555611908436,-0.056222815066576004,2.2300173523567537,0.0,240.124008377707
