,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff,base
0,up,-0.1364736706018448,0.05027977004647255,9.7016019821167,-0.0010403034975752234,0.004772690124809742,0.03772703930735588,1.1342430995877635,-0.7442958457106101,63.51958095846555
1,up,-0.8308133482933044,0.25139886140823364,9.708784103393555,-0.0028728994075208902,0.009659611620008945,0.05605299398303032,1.1342430995877635,0.0,63.51958095846555
2,up,-0.4381522834300995,-0.028731297701597214,9.718361854553223,-0.003483764361590147,-0.0062228841707110405,0.08170933276414871,1.1342430995877635,0.0,63.51958095846555
3,up,0.03830839693546295,0.371112585067749,9.703995704650879,-0.003483764361590147,-0.009888076223433018,0.11164173483848572,1.1342430995877635,0.0,63.51958095846555
4,up,0.12210801243782043,0.5458946824073792,9.718361854553223,-0.0016511686844751239,-0.00927721057087183,0.09514836966991425,1.1342430995877635,0.0,63.51958095846555
5,up,0.011971374042332172,0.4980091452598572,9.735121726989746,-0.0065380907617509365,-0.0007250970811583102,0.06888116151094437,1.1342430995877635,0.0,63.51958095846555
6,up,-0.371112585067749,0.5339232683181763,9.73272705078125,-0.0028728994075208902,0.007827016524970531,0.048111747950315475,1.1342430995877635,0.0,63.51958095846555
7,up,-0.5004034638404846,0.7374366521835327,9.723150253295898,0.00018142697808798403,-0.001946827513165772,0.042613960802555084,1.1342430995877635,0.0,63.51958095846555
8,up,-0.5339232683181763,0.8571503758430481,9.727938652038574,-0.0028728994075208902,0.0004966334672644734,0.048111747950315475,1.1342430995877635,0.0,63.51958095846555
9,up,-0.5626545548439026,0.8523618578910828,9.718361854553223,-0.0004294382524676621,-0.010498941875994205,0.08109847456216812,1.1342430995877635,0.0,63.51958095846555
10,up,-0.3663240373134613,0.8499675393104553,9.723150253295898,-0.0004294382524676621,-0.0031685582362115383,0.10370048880577087,1.1342430995877635,0.0,63.51958095846555
11,up,-0.22027328610420227,0.821236252784729,9.718361854553223,0.0007922922377474606,-0.010498941875994205,0.09453750401735306,1.1342430995877635,0.0,63.51958095846555
12,up,-0.03351984918117523,0.7685621976852417,9.723150253295898,0.006900944747030735,-0.01721845753490925,0.051166072487831116,1.1342430995877635,0.0,63.51958095846555
13,up,0.1771763414144516,0.5004034638404846,9.718361854553223,0.008122675120830536,-0.01905105449259281,0.04139222577214241,1.1342430995877635,0.0,63.51958095846555
14,up,0.09337671846151352,0.6225114464759827,9.715967178344727,0.008122675120830536,-0.0031685582362115383,0.045668285340070724,1.1342430995877635,0.0,63.51958095846555
15,up,-0.009577099233865738,0.7637736797332764,9.680052757263184,0.00018142697808798403,0.004772690124809742,0.07132462412118912,1.1342430995877635,0.0,63.51958095846555
