,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,speed
8,up,-5.257827281951904,5.707951068878174,7.609005451202393,-0.19819094240665436,-0.5037683248519897,-0.4817509353160858,272.1552755399608,
9,up,-5.633728504180908,6.323279857635498,8.755863189697266,-0.3118118941783905,-0.2893546521663666,-0.38340163230895996,272.43664813492836,
10,up,-3.622537851333618,6.352011203765869,7.597033977508545,-0.16398249566555023,-0.1665707379579544,-0.15677063167095184,273.3134254714493,
11,up,-2.269772529602051,6.4310221672058105,7.173247337341309,0.05287466570734978,0.31540194153785706,0.2714459300041199,273.45872424895333,
12,up,-0.9720755815505981,6.538764476776123,6.4310221672058105,0.07242234796285629,0.4644530713558197,0.4369903802871704,272.1786800833346,
13,up,-0.30407288670539856,6.732700824737549,6.19159460067749,0.042489953339099884,0.5175983309745789,0.5176246166229248,273.1798301198643,
14,up,0.42857518792152405,6.668055534362793,6.282577037811279,-0.036311663687229156,0.4858333468437195,0.50968337059021,270.6473823686855,
15,up,1.4341706037521362,7.031985282897949,6.3711652755737305,-0.1499326080083847,0.3850405812263489,0.4412664473056793,272.2906100036712,
16,up,1.3695251941680908,7.269018173217773,6.390319347381592,-0.1658151000738144,0.3984796106815338,0.3404736816883087,271.9863406434563,
17,up,0.6847625970840454,7.295355319976807,6.498061656951904,-0.19330403208732605,0.35632991790771484,0.20730507373809814,272.3170621933465,
18,up,0.44054657220840454,7.570696830749512,6.842837333679199,-0.2501145005226135,0.2121657133102417,0.05275615677237511,272.2906100036712,
19,down,-0.2370332032442093,6.890722751617432,7.01283073425293,0.053485527634620667,0.06739065796136856,0.025267219170928,277.66047500867296,
20,down,-0.05985686928033829,6.826077461242676,6.680026531219482,0.06081591174006462,0.01852143555879593,0.009995588101446629,277.66047500867296,
21,down,-0.27534160017967224,6.6776323318481445,6.782980442047119,0.02355313114821911,-0.027293458580970764,-0.02726719342172146,277.37376651939337,
22,down,-0.3256213665008545,6.648900985717773,6.749460697174072,0.04615514352917671,-0.02851518988609314,-0.04681488126516342,277.37376651939337,
23,down,-0.3495641350746155,6.612987041473389,6.852414608001709,0.02355313114821911,-0.004691444803029299,-0.03887363150715828,277.0420396486139,
24,down,-0.3591412305831909,6.624958515167236,6.895511627197266,-0.0027140744496136904,0.014245377853512764,-0.028488922864198685,276.4146018711026,
25,down,-0.6296942830085754,6.8021345138549805,6.768614768981934,-0.014320514164865017,0.052119024097919464,-0.02115853875875473,275.77811883916206,
26,down,-0.6727912425994873,6.7710089683532715,6.972128391265869,-0.04180944710969925,-0.01385442353785038,-0.017493346706032753,275.4403317432167,
27,down,-0.706311047077179,6.794951915740967,7.06071662902832,-0.046085506677627563,-0.0034697146620601416,-0.005276042968034744,274.76364128697116,
28,down,-0.5171633362770081,6.833260536193848,7.120573043823242,-0.022261762991547585,0.001417207415215671,0.017936836928129196,274.45117404426986,
29,down,-0.48124924302101135,6.756643295288086,6.883540153503418,0.01133582554757595,0.009969321079552174,0.03504106029868126,273.79116568242955,
30,down,-0.6560313105583191,6.58186149597168,6.919454097747803,0.024163994938135147,0.022186625748872757,0.024045487865805626,273.447386772835,
31,down,-0.4908263385295868,6.675238132476807,7.20197868347168,-0.03508993238210678,0.014245377853512764,0.01732597127556801,272.7758034900811,
32,down,-0.6081457734107971,6.58186149597168,7.075081825256348,0.013779287226498127,0.026462683454155922,0.013660780154168606,272.4440680728446,
33,down,-0.20590762794017792,6.668055534362793,7.07268762588501,0.003394578117877245,0.005693263839930296,0.07413643598556519,272.4440680728446,
34,down,-0.1484450399875641,6.7757978439331055,6.936213970184326,-0.030203010886907578,0.05883853882551193,0.09979277849197388,272.1080952481756,
35,down,0.1771763414144516,6.9290313720703125,7.1445159912109375,-0.048528969287872314,0.03318220004439354,0.0985710471868515,272.1080952481756,
36,down,-0.2011190801858902,6.8619914054870605,7.106207847595215,-0.01798570714890957,-0.026682594791054726,-0.013828156515955925,271.76782697265304,
37,down,-0.3830839693546295,6.93142557144165,7.38154935836792,-0.045474641025066376,-0.010189231485128403,-0.043149687349796295,271.76782697265304,
38,down,-0.33280420303344727,6.876357078552246,7.122967720031738,-0.01493137888610363,0.009969321079552174,-0.03826276957988739,270.7117121997785,
39,down,-0.35195839405059814,6.725517749786377,7.0822649002075195,0.02844005450606346,0.009358455426990986,-0.03337584435939789,270.7117121997785,
