,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff,base
0,up,-0.18196488916873932,0.0023942748084664345,9.644139289855957,-0.000612697855103761,-0.005847813095897436,0.07565810531377792,-1.6545349973333145,-0.028433978206692245,118.50567217256423
1,up,-0.112530916929245,-0.016759924590587616,9.718361854553223,0.0018307630671188235,-0.001571756205521524,0.10314704477787018,-1.6545349973333145,0.0,118.50567217256423
2,up,-0.0071828244253993034,0.16281068325042725,9.71117877960205,0.002441628370434046,-0.004626082256436348,0.11902953684329987,-1.6545349973333145,0.0,118.50567217256423
3,up,-0.03351984918117523,1.0893950462341309,9.677659034729004,0.002441628370434046,0.010645548813045025,0.13491202890872955,-1.6545349973333145,0.0,118.50567217256423
4,up,-0.3902668058872223,0.026337023824453354,9.708784103393555,0.0036633589770644903,-0.004015217535197735,0.1373555064201355,-1.6545349973333145,0.0,118.50567217256423
5,up,-0.24661029875278473,-0.08140534162521362,9.75427532196045,-0.0018344282871112227,-0.01867598295211792,0.11292088031768799,-1.6545349973333145,0.0,118.50567217256423
6,up,-0.16999350488185883,0.5746259689331055,9.725543975830078,-0.0018344282871112227,0.0008717047167010605,0.08298848569393158,-1.6545349973333145,0.0,118.50567217256423
7,up,-0.44533511996269226,0.7589851021766663,9.71357250213623,-0.006110485177487135,0.012478144839406013,0.06466253101825714,-1.6545349973333145,0.0,118.50567217256423
8,up,-0.337592750787735,0.5387118458747864,9.725543975830078,-0.000612697855103761,-0.005847813095897436,0.07260377705097198,-1.6545349973333145,0.0,118.50567217256423
9,up,-0.30886146426200867,0.56504887342453,9.727938652038574,-1.8325957853448926e-06,-0.019897712394595146,0.013349848799407482,-1.6545349973333145,0.0,118.50567217256423
10,up,-0.2130904644727707,0.3902668058872223,9.718361854553223,-1.8325957853448926e-06,-0.016232522204518318,-0.024523796513676643,-1.6545349973333145,0.0,118.50567217256423
11,up,-0.026337023824453354,0.38787251710891724,9.71357250213623,-0.0018344282871112227,0.0027043004520237446,-0.045293211936950684,-1.6545349973333145,0.0,118.50567217256423
12,up,-0.09337671846151352,0.4956148862838745,9.725543975830078,0.001219897880218923,0.02469545044004917,0.034119267016649246,-1.6545349973333145,0.0,118.50567217256423
13,up,-0.13168510794639587,0.46448931097984314,9.718361854553223,-0.0036670241970568895,0.002093435265123844,0.09459492564201355,-1.6545349973333145,0.0,118.50567217256423
14,up,-0.24661029875278473,0.5219519138336182,9.737515449523926,0.009161146357655525,-0.0272280965000391,0.18439212441444397,-1.6545349973333145,0.0,118.50567217256423
15,up,-0.34477555751800537,0.5435003638267517,9.715967178344727,0.06474988907575607,-0.1103057712316513,0.16117924451828003,-1.6545349973333145,0.0,118.50567217256423
16,up,-0.2944957911968231,0.5842030644416809,9.718361854553223,0.03115229494869709,-0.06693433225154877,0.12819251418113708,-1.6545349973333145,0.0,118.50567217256423
17,up,-0.3663240373134613,0.6177229285240173,9.78061294555664,0.01954585500061512,-0.04311059042811394,0.09826011955738068,-1.6545349973333145,0.0,118.50567217256423
18,up,-0.5794144868850708,0.79011070728302,9.778218269348145,0.020156720653176308,-0.008902139961719513,0.04389311373233795,-1.6026726169162089,0.05186238041710567,118.50567217256423
19,up,-0.35674694180488586,0.7398309111595154,9.718361854553223,0.009772012010216713,-0.016232522204518318,-0.002532647456973791,-1.6026726169162089,0.0,118.50567217256423
20,up,-0.19872480630874634,0.8403904438018799,9.735121726989746,0.006717685144394636,-0.015621657483279705,-0.03796283155679703,-1.6026726169162089,0.0,118.50567217256423
21,up,0.12929083406925201,0.572231650352478,9.78300666809082,0.013437202200293541,0.012478144839406013,-0.045293211936950684,-1.6026726169162089,0.0,118.50567217256423
22,up,0.2944957911968231,0.706311047077179,9.718361854553223,0.015880662947893143,-0.001571756205521524,-0.038573697209358215,-1.6026726169162089,0.0,118.50567217256423
23,up,0.22266755998134613,0.2298503816127777,9.694418907165527,0.018934989348053932,0.0002608394715934992,-0.033075910061597824,-1.6026726169162089,0.0,118.50567217256423
24,up,-0.04549122229218483,0.21548473834991455,9.71117877960205,0.001219897880218923,0.024084582924842834,-0.01658254861831665,-1.6026726169162089,0.0,118.50567217256423
25,up,-0.21548473834991455,0.3256213665008545,9.706390380859375,0.006106819491833448,0.021641122177243233,-0.011084760539233685,-1.6026726169162089,0.0,118.50567217256423
26,up,-0.15802213549613953,0.3615354895591736,9.785401344299316,0.012826337479054928,0.01675420254468918,-8.918632374843583e-05,-1.6026726169162089,0.0,118.50567217256423
27,up,-0.31125572323799133,-0.06464541703462601,9.718361854553223,0.01649152860045433,0.041799675673246384,0.06771685928106308,-1.6026726169162089,0.0,118.50567217256423
28,up,-0.49322059750556946,0.19393625855445862,9.61301326751709,0.011604606173932552,0.09189062565565109,0.07443637400865555,-1.6026726169162089,0.0,118.50567217256423
29,up,-0.5770202279090881,0.4429408311843872,9.629773139953613,0.01649152860045433,-0.031504154205322266,0.05061262845993042,-1.6026726169162089,0.0,118.50567217256423
30,up,-0.936161458492279,0.9457385540008545,9.68244743347168,0.015880662947893143,0.0008717047167010605,0.14346414804458618,-1.6026726169162089,0.0,118.50567217256423
31,up,-0.9720755815505981,0.8691217303276062,9.720755577087402,0.018324125558137894,0.02530631422996521,0.1984420120716095,-1.6026726169162089,0.0,118.50567217256423
32,up,-0.7374366521835327,0.6344828009605408,9.680052757263184,0.026265373453497887,-0.025395499542355537,0.22043316066265106,-1.6026726169162089,0.0,118.50567217256423
33,up,0.04549122229218483,0.2897072434425354,9.720755577087402,0.023211047053337097,0.0008717047167010605,0.22470922768115997,-1.6026726169162089,0.0,118.50567217256423
34,up,0.19154198467731476,0.45012366771698,9.656110763549805,0.017102394253015518,0.021030258387327194,0.17584000527858734,-1.6026726169162089,0.0,118.50567217256423
35,up,0.1771763414144516,0.31125572323799133,9.7016019821167,0.015880662947893143,-0.010734734125435352,0.11597520858049393,-1.6026726169162089,0.0,118.50567217256423
36,up,0.028731297701597214,0.30407288670539856,9.665687561035156,0.02260018140077591,0.0014825699618086219,0.03900619223713875,-1.6545349973333145,-0.05186238041710567,118.50567217256423
37,up,0.12689656019210815,0.4477293789386749,9.749486923217773,0.024432776495814323,-0.0027934869285672903,-0.08377772569656372,-1.6545349973333145,0.0,118.50567217256423
38,up,0.0,0.6488484740257263,9.720755577087402,0.010993742384016514,-0.004015217535197735,-0.11126666516065598,-1.6545349973333145,0.0,118.50567217256423
39,up,-0.06464541703462601,0.5171633362770081,9.718361854553223,0.00793941505253315,0.0039260308258235455,-0.04712580889463425,-1.6545349973333145,0.0,118.50567217256423
40,up,-0.1604164093732834,0.4788549542427063,9.747093200683594,0.002441628370434046,-0.0009608910186216235,0.10009270906448364,-1.6545349973333145,0.0,118.50567217256423
41,up,-0.09337671846151352,0.4956148862838745,9.7016019821167,-0.0030561587773263454,-0.004626082256436348,0.14712932705879211,-1.6545349973333145,0.0,118.50567217256423
