,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,speed
0,up,-0.25139886140823364,0.019154198467731476,9.675264358520508,-0.0009126326767727733,-0.0001007927639875561,0.0005357288173399866,
1,up,0.06943397223949432,0.22745610773563385,9.720755577087402,-0.0003017674316652119,0.001120937755331397,0.0005357288173399866,
2,up,-0.11971373856067657,0.4716721475124359,9.47175121307373,0.0021416936069726944,-0.004376849625259638,0.05856793001294136,
3,up,-0.06225114315748215,0.6440598964691162,9.615407943725586,-0.0009126326767727733,-0.0037659842055290937,0.10865887254476547,
4,up,0.12929083406925201,1.6257126331329346,9.66329288482666,0.0015308283036574721,-0.0031551190186291933,-0.05505301058292389,
5,up,-0.7039167881011963,1.4605076313018799,9.747093200683594,0.009472076781094074,0.013338242657482624,-0.14790453016757965,
6,up,-1.1875603199005127,1.5562785863876343,9.78061294555664,0.007028615567833185,0.010894781909883022,-0.19921721518039703,
7,up,-0.8116591572761536,1.733454942703247,9.699207305908203,0.003974289167672396,0.004175263922661543,-0.12285904586315155,
8,up,-0.04309694468975067,1.472478985786438,10.075108528137207,-0.0003017674316652119,0.0017318029422312975,0.043296296149492264,
9,up,-0.15802213549613953,1.1420691013336182,9.44301986694336,-0.003356093540787697,-0.002544253831729293,0.19662347435951233,
10,up,-0.9265843629837036,0.6584255695343018,9.71357250213623,-0.005799554754048586,-0.0013225232250988483,0.19479088485240936,
11,up,-0.9577099084854126,0.7278595566749573,9.366402626037598,0.0021416936069726944,0.004786129109561443,0.09583070129156113,
12,up,0.5842030644416809,0.541106104850769,9.986519813537598,-0.003966959193348885,-0.0037659842055290937,0.25037962198257446,
13,up,-0.09098244458436966,-0.41181525588035583,10.084685325622559,-0.004577823914587498,0.0005100724520161748,0.4293631315231323,
14,up,-1.3527653217315674,0.09337671846151352,9.675264358520508,-0.0015234979800879955,0.0005100724520161748,0.28153374791145325,
15,up,0.1891477108001709,-0.026337023824453354,10.051165580749512,-0.0015234979800879955,0.0005100724520161748,0.13920213282108307,
16,up,1.0870007276535034,-0.5339232683181763,9.814132690429688,-0.003356093540787697,0.0029535333160310984,0.3200182616710663,
17,up,0.6033572554588318,-0.4357580244541168,9.579493522644043,-0.005799554754048586,0.0017318029422312975,0.3945438265800476,
18,up,-0.9696813225746155,-0.6105400919914246,9.718361854553223,-0.00274522858671844,0.0005100724520161748,0.2845880687236786,
19,up,-0.30886146426200867,-0.42378664016723633,9.742303848266602,-0.006410419940948486,-0.008042041212320328,0.019472550600767136,
20,up,0.6943396925926208,-0.9074301719665527,9.263449668884277,-0.003966959193348885,-0.0019333885284140706,0.20456472039222717,
21,up,0.2897072434425354,-1.1229149103164673,9.428654670715332,-0.013129937462508678,-0.005598579999059439,0.46357160806655884,
22,up,0.572231650352478,-1.4868446588516235,10.498894691467285,-0.0015234979800879955,0.004786129109561443,0.3340681493282318,
23,up,1.053480863571167,-1.3407938480377197,9.241900444030762,-0.0003017674316652119,-0.0013225232250988483,0.2027321308851242,
24,up,-0.2849186956882477,-2.047105073928833,9.409500122070312,0.0015308283036574721,0.001120937755331397,-0.12163732200860977,
25,up,-0.6680026650428772,-1.2593885660171509,9.615407943725586,0.007028615567833185,-0.0001007927639875561,-0.2523624897003174,
26,down,0.08140534162521362,-0.35674694180488586,9.670475959777832,-0.00274522858671844,-0.0013225232250988483,0.001146594062447548,
27,down,-0.2944957911968231,-0.17238777875900269,9.847652435302734,-0.003966959193348885,-0.00743117555975914,0.015807360410690308,
28,down,-0.1652049571275711,-0.8930644989013672,9.435836791992188,-0.005188689101487398,-0.000711657979991287,-0.15279144048690796,
29,down,-0.30407288670539856,-1.0989720821380615,9.641744613647461,-0.007021285127848387,-0.000711657979991287,-0.09537011384963989,
30,down,-0.18196488916873932,-1.1995316743850708,9.945817947387695,-0.0082430150359869,0.006618724670261145,-0.02328801527619362,
31,down,0.03830839693546295,-0.5171633362770081,9.416683197021484,-0.010075611062347889,0.018225165084004402,0.07017436623573303,
32,down,-0.13407939672470093,-0.9050358533859253,10.199610710144043,-0.011908207088708878,0.02127949148416519,0.09155464917421341,
33,down,-0.17478206753730774,-0.8906702399253845,9.344854354858398,-0.008853880688548088,0.020057760179042816,0.0665091797709465,
34,down,0.12210801243782043,-0.6560313105583191,9.735121726989746,0.007028615567833185,0.01639256812632084,0.061622254550457,
35,down,0.14365649223327637,-0.3064671754837036,10.553963661193848,0.019856784492731094,-0.004376849625259638,0.04696148633956909,
36,down,-0.28013014793395996,-0.45730647444725037,9.13176441192627,0.009472076781094074,-0.07584808021783829,-0.029396668076515198,
37,down,0.33998700976371765,-0.3256213665008545,9.826104164123535,0.005196019541472197,-0.004987714812159538,-0.06116165965795517,
38,down,-0.14605076611042023,-0.2849186956882477,9.629773139953613,0.0015308283036574721,-0.0037659842055290937,-0.033672723919153214,
39,down,-0.4908263385295868,-0.17478206753730774,9.596253395080566,-0.00274522858671844,0.004175263922661543,-0.15951097011566162,
40,down,-0.2897072434425354,-0.5243461728096008,9.54118537902832,-0.00274522858671844,-0.004987714812159538,-0.12835684418678284,
41,down,0.08379961550235748,-0.8523618578910828,8.56432056427002,0.0015308283036574721,-0.004376849625259638,-0.03184013068675995,
42,down,-0.38547825813293457,-0.33998700976371765,9.941028594970703,-0.0009126326767727733,-0.0031551190186291933,-0.06421598792076111,
43,down,-0.19633053243160248,-0.5195576548576355,8.63375473022461,0.003974289167672396,-0.0013225232250988483,-0.07582242786884308,
44,down,-0.06943397223949432,-0.33998700976371765,9.440625190734863,0.007639480754733086,0.001120937755331397,-0.0342835895717144,
45,down,-0.15083931386470795,0.05267404764890671,9.95300006866455,-0.0003017674316652119,-0.0037659842055290937,-0.062383390963077545,
46,down,-0.07182824611663818,0.3543526828289032,10.867613792419434,-0.0003017674316652119,-0.009874636307358742,-0.14362846314907074,
47,down,0.019154198467731476,0.3902668058872223,8.779806137084961,0.008861211128532887,-0.00743117555975914,-0.17661519348621368,
48,down,-0.1532335877418518,0.6129343509674072,10.381575584411621,0.004585154354572296,-0.0031551190186291933,-0.1711173951625824,
49,down,-0.30407288670539856,0.766167938709259,9.024022102355957,0.008250346407294273,-0.004987714812159538,-0.1558457762002945,
50,down,0.18675343692302704,0.8044763207435608,10.721562385559082,0.00030909781344234943,0.0029535333160310984,-0.17661519348621368,
51,down,0.0766167938709259,0.4381522834300995,8.89233684539795,0.00030909781344234943,0.0029535333160310984,-0.16684135794639587,
52,down,-0.5195576548576355,0.7996878027915955,9.672870635986328,0.002752558793872595,0.0017318029422312975,-0.2462538331747055,
53,down,-0.3782954216003418,1.41022789478302,8.925856590270996,0.002752558793872595,0.0017318029422312975,-0.3128381371498108,
54,down,-0.6033572554588318,1.3120626211166382,9.603436470031738,0.003974289167672396,0.0005100724520161748,-0.17966952919960022,
55,down,-0.48124924302101135,2.3727264404296875,9.723150253295898,0.0033634239807724953,0.007840455509722233,-0.012903306633234024,
56,down,0.5387118458747864,0.8020820617675781,9.687235832214355,0.003974289167672396,0.0029535333160310984,0.16058242321014404,
57,right,-0.05027977004647255,-0.0023942748084664345,9.864412307739258,-0.0009126326767727733,-0.000711657979991287,-0.0006860016728751361,
58,right,-0.6919454336166382,0.08379961550235748,9.59146499633789,0.00030909781344234943,-0.0019333885284140706,-7.513642049161717e-05,
59,right,-0.45730647444725037,0.7996878027915955,9.71117877960205,0.007639480754733086,-0.008042041212320328,0.03840937465429306,
60,right,1.7885233163833618,-0.4956148862838745,9.42386531829834,-0.0009126326767727733,-0.0037659842055290937,1.0005221366882324,
61,right,3.7087316513061523,0.8619389533996582,9.665687561035156,-0.003966959193348885,-0.008652906864881516,0.9473768472671509,
62,right,2.176395893096924,0.11492519080638885,9.61301326751709,0.0009199630585499108,-0.00682031037285924,0.29130759835243225,
63,right,2.3727264404296875,-0.3543526828289032,9.598648071289062,0.002752558793872595,-0.00682031037285924,0.014585629105567932,
64,right,1.5754327774047852,0.22745610773563385,9.668081283569336,0.00030909781344234943,-0.006209445185959339,-0.12285904586315155,
65,right,0.9409499764442444,-0.7182824611663818,9.912297248840332,0.002752558793872595,-0.004376849625259638,-0.27985140681266785,
66,right,0.1484450399875641,-0.3208328187465668,9.495694160461426,0.005806885194033384,0.012116512283682823,-0.39225059747695923,
67,right,-1.6975408792495728,-0.26815879344940186,9.462174415588379,0.00030909781344234943,-0.004376849625259638,-0.5639037489891052,
68,right,-1.7406377792358398,-0.14365649223327637,9.696812629699707,0.007028615567833185,0.009062185883522034,-0.4325677156448364,
69,right,-0.9074301719665527,-0.38547825813293457,9.608224868774414,0.003974289167672396,0.006007859483361244,-0.3421596586704254,
70,right,-2.102173328399658,-0.2011190801858902,9.668081283569336,0.0021416936069726944,-0.0031551190186291933,-0.36598342657089233,
71,right,-1.7765519618988037,-0.09337671846151352,9.51245403289795,0.0021416936069726944,-0.0001007927639875561,-0.2865709364414215,
72,right,-21.768747329711914,1.5538843870162964,9.031204223632812,0.0015308283036574721,-0.0001007927639875561,-0.027564071118831635,
73,right,-0.23463892936706543,-0.27534160017967224,9.708784103393555,-0.018627725541591644,-0.006209445185959339,1.2289856672286987,
74,left,-1.2378400564193726,-0.031125571578741074,9.670475959777832,-0.0003017674316652119,0.001120937755331397,-0.3678160011768341,
75,left,-1.7741576433181763,0.22745610773563385,9.718361854553223,0.002752558793872595,0.0035643987357616425,-0.34582486748695374,
76,left,-0.9265843629837036,0.016759924590587616,9.68484115600586,-0.0003017674316652119,0.0023426683619618416,-0.07826588302850723,
77,left,-1.7765519618988037,0.0885881707072258,9.823709487915039,0.00030909781344234943,-0.000711657979991287,-0.15706750750541687,
78,left,-0.6201171875,0.17238777875900269,9.656110763549805,-0.0003017674316652119,0.006618724670261145,-0.08742886036634445,
