,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff
0,up,-0.08379961550235748,0.73504239320755,9.636956214904785,0.002776993438601494,8.36885446915403e-05,0.10681711882352829,100.71312270970054,23.84714480017942
1,up,-0.08379961550235748,0.73504239320755,9.636956214904785,0.0021661282517015934,-0.0005271766567602754,0.1318625956773758,100.71312270970054,0.0
2,up,-0.08379961550235748,0.73504239320755,9.636956214904785,0.0021661282517015934,-0.006024963688105345,0.15324287116527557,100.71312270970054,0.0
3,up,-0.6560313105583191,1.0103839635849,9.706390380859375,-0.0027207937091588974,-0.0023597723338752985,0.27113986015319824,100.71312270970054,0.0
4,up,-0.4668835997581482,1.0582695007324219,9.708784103393555,-0.0027207937091588974,0.00191628432366997,0.31695476174354553,100.71312270970054,0.0
5,up,0.16759923100471497,0.7757450342178345,9.71357250213623,-0.005775120109319687,-0.0017489072633907199,0.2277684360742569,100.71312270970054,0.0
6,up,0.21548473834991455,0.8810931444168091,9.692024230957031,-0.004553389735519886,0.00191628432366997,0.13858211040496826,100.71312270970054,0.0
7,up,0.07182824611663818,0.6464542150497437,9.703995704650879,0.0009443977032788098,0.005581475794315338,0.10742798447608948,100.71312270970054,0.0
8,up,-0.36871832609176636,1.501210331916809,9.715967178344727,0.004609588999301195,0.00191628432366997,0.131251722574234,100.71312270970054,0.0
9,up,-0.2490045726299286,1.1588289737701416,9.71117877960205,0.09807197004556656,-0.05428331717848778,0.0762738585472107,100.71312270970054,0.0
10,up,-0.31125572323799133,0.9098244309425354,9.696812629699707,0.06936130672693253,0.04345512017607689,-0.09537927806377411,100.71312270970054,0.0
11,up,-0.42378664016723633,0.5530774593353271,9.71117877960205,0.006442185025662184,-0.007246694527566433,0.02801550179719925,100.71312270970054,0.0
12,up,-0.5219519138336182,0.766167938709259,9.718361854553223,0.017437759786844254,-0.005414098966866732,0.0035808919928967953,100.71312270970054,0.0
13,up,0.08379961550235748,0.6392713785171509,9.723150253295898,0.04187236726284027,-0.0011380419600754976,-0.0404014065861702,100.71312270970054,0.0
14,up,0.25618740916252136,0.31125572323799133,9.703995704650879,0.03698544576764107,0.01963137648999691,-0.07888592034578323,100.71312270970054,0.0
15,up,0.30407288670539856,0.16999350488185883,9.71357250213623,0.02110295183956623,0.021463971585035324,-0.09171409159898758,100.71312270970054,0.0
16,up,-0.1532335877418518,0.24421602487564087,9.672870635986328,-0.12733730673789978,-0.012744481675326824,-0.12225734442472458,100.71312270970054,0.0
17,up,-0.22506183385849,0.08140534162521362,9.689630508422852,-0.29715782403945923,-0.006635828875005245,-0.14974628388881683,100.71312270970054,0.0
18,up,0.5578660368919373,-1.9609110355377197,12.088693618774414,-0.11328740417957306,-0.03534649685025215,-0.10942917317152023,100.71312270970054,0.0
19,up,0.67518550157547,2.042316436767578,10.09426212310791,0.020492086187005043,-0.009690155275166035,-0.06666860729455948,100.71312270970054,0.0
20,up,-0.06943397223949432,0.5435003638267517,9.49090576171875,-0.013105503283441067,-0.009690155275166035,-0.1106509119272232,100.71312270970054,0.0
21,up,-0.2370332032442093,0.21069619059562683,9.814132690429688,0.017437759786844254,0.01657705008983612,-0.12836599349975586,100.71312270970054,0.0
22,up,0.019154198467731476,0.023942748084664345,9.565128326416016,0.12006311863660812,0.02574002929031849,-0.06605774909257889,100.71312270970054,0.0
23,up,-0.09098244458436966,-0.019154198467731476,9.656110763549805,0.055922266095876694,-0.02984870970249176,0.08482596278190613,100.71312270970054,0.0
24,up,-0.2705530524253845,0.37590113282203674,9.675264358520508,-0.017992423847317696,0.0031380148138850927,-0.0006951646064408123,100.71312270970054,0.0
25,up,-0.3591412305831909,0.20830190181732178,9.71117877960205,-0.19941940903663635,-0.005414098966866732,-0.07888592034578323,100.71312270970054,0.0
26,up,-0.2537931203842163,0.2178790122270584,9.308940887451172,-0.299601286649704,-0.012744481675326824,-0.041012272238731384,100.71312270970054,0.0
27,up,-0.4668835997581482,0.17238777875900269,10.982538223266602,-0.0008881980902515352,-0.009079290553927422,0.23387709259986877,100.71312270970054,0.0
28,up,-0.5099805593490601,0.0023942748084664345,10.649734497070312,0.011329106986522675,0.004970610607415438,0.1416364461183548,100.71312270970054,0.0
29,up,0.06703969836235046,-1.1971373558044434,9.622590065002441,0.019881220534443855,-0.006024963688105345,-0.05750563368201256,100.71312270970054,0.0
30,up,0.09816526621580124,-0.5698373913764954,9.718361854553223,0.011329106986522675,-0.010301020927727222,-0.08743802458047867,100.71312270970054,0.0
31,up,-0.22266755998134613,-0.30407288670539856,9.622590065002441,0.013161702081561089,0.00435974495485425,-0.1466919481754303,100.71312270970054,0.0
32,up,-0.5842030644416809,0.42857518792152405,9.933846473693848,0.008885646238923073,0.008635802194476128,-0.13752897083759308,100.71312270970054,0.0
33,up,-0.6656084060668945,-0.04070267081260681,9.596253395080566,0.04187236726284027,0.005581475794315338,-0.10637485235929489,100.71312270970054,0.0
34,up,0.08379961550235748,-0.5147690773010254,9.689630508422852,0.005831319838762283,8.36885446915403e-05,-0.06422515213489532,100.71312270970054,0.0
35,up,0.05027977004647255,-0.3591412305831909,9.416683197021484,0.02782246842980385,0.00802493654191494,-0.017188526690006256,100.71312270970054,0.0
36,up,-0.44054657220840454,-0.1532335877418518,10.295381546020508,0.09807197004556656,-0.012744481675326824,0.043897997587919235,100.71312270970054,0.0
37,up,-0.991229772567749,-0.4908263385295868,9.773429870605469,0.04492669552564621,-0.023740055039525032,0.05733703076839447,100.71312270970054,0.0
38,up,0.8834874033927917,-1.4389591217041016,9.718361854553223,0.011939971707761288,-0.01885313354432583,-0.007414682302623987,100.71312270970054,0.0
39,down,-0.10774236917495728,-0.3902668058872223,9.61061954498291,-0.012494637630879879,-0.017631402239203453,-0.02207544818520546,88.12212249541437,0.0
40,down,-0.10774236917495728,-0.3902668058872223,9.61061954498291,-0.005164254456758499,-0.014577076770365238,-0.05506217107176781,88.12212249541437,0.0
41,down,-0.10774236917495728,-0.3902668058872223,9.61061954498291,-0.01677069440484047,-0.007857559248805046,-0.01902112178504467,88.12212249541437,0.0
42,down,-0.0885881707072258,-1.7933118343353271,9.71357250213623,-0.023490210995078087,-0.013966212049126625,0.11842355877161026,88.12212249541437,0.0
43,down,0.009577099233865738,-0.8236305117607117,9.699207305908203,-0.02226848155260086,0.009857532568275928,0.1624058485031128,88.12212249541437,0.0
44,down,-0.22745610773563385,-0.9098244309425354,9.687235832214355,-0.027155403047800064,0.02818349003791809,0.15507547557353973,88.12212249541437,0.0
45,down,-0.5195576548576355,-0.3974496126174927,9.63216781616211,0.011939971707761288,-0.006024963688105345,0.09215635061264038,88.12212249541437,0.0
46,down,-0.004788549616932869,-0.5195576548576355,9.718361854553223,0.1670997440814972,-0.013966212049126625,0.12086702138185501,88.12212249541437,0.0
47,down,-0.26815879344940186,-0.5027977228164673,9.656110763549805,0.18298223614692688,-0.013966212049126625,0.16301672160625458,88.12212249541437,0.0
48,down,-0.0766167938709259,-0.5578660368919373,9.723150253295898,0.08157861232757568,-0.0011380419600754976,0.17156882584095,88.12212249541437,0.0
49,down,-0.4716721475124359,-0.5339232683181763,9.658504486083984,-0.04853568598628044,0.026350894942879677,0.057947900146245956,88.12212249541437,0.0
50,down,-0.3184385597705841,-0.8691217303276062,9.718361854553223,-0.003942524082958698,-0.019463999196887016,0.021295983344316483,88.12212249541437,0.0
51,down,0.0023942748084664345,-0.3782954216003418,9.66089916229248,0.025379007682204247,0.010468398220837116,0.029237233102321625,88.12212249541437,0.0
52,down,-0.09098244458436966,-0.6009629964828491,9.68244743347168,0.020492086187005043,-0.03656822443008423,0.10009760409593582,88.12212249541437,0.0
53,down,0.20830190181732178,-0.5171633362770081,9.718361854553223,-0.05159001052379608,-0.04084428399801254,0.14835596084594727,88.12212249541437,0.0
54,down,0.15562786161899567,-0.699128270149231,9.747093200683594,-0.07663548737764359,-0.003581502940505743,0.12941913306713104,88.12212249541437,0.0
55,down,-0.1532335877418518,-0.5674431324005127,9.768641471862793,-0.03204232454299927,0.06483540683984756,0.0011374311288818717,88.12212249541437,0.0
56,down,-0.22027328610420227,-0.20590762794017792,9.483722686767578,0.000333532429067418,0.038568198680877686,0.006024353206157684,88.12212249541437,0.0
57,down,0.2178790122270584,-0.5339232683181763,9.385557174682617,0.18603655695915222,-0.03412476181983948,0.025572041049599648,88.12212249541437,0.0
58,down,0.13168510794639587,-0.14605076611042023,9.596253395080566,0.30637702345848083,-0.019463999196887016,0.050617516040802,88.12212249541437,0.0
