,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff
0,up,-0.1484450399875641,0.03830839693546295,9.584281921386719,-0.009036529809236526,0.002409863518550992,-0.029626354575157166,136.23197620283764,
1,up,-0.1484450399875641,0.03830839693546295,9.584281921386719,-0.0010952813317999244,-0.007363980170339346,0.0302384402602911,136.38220306867873,0.15022686584109124
2,up,-0.15802213549613953,0.026337023824453354,9.66329288482666,-0.0010952813317999244,0.007296785246580839,0.08765977621078491,136.38220306867873,0.0
3,up,-0.13886794447898865,0.023942748084664345,9.672870635986328,-0.0010952813317999244,0.003020728472620249,0.08643804490566254,136.5316077295529,0.14940466087415416
4,up,0.016759924590587616,0.8978530764579773,9.718361854553223,-0.0004844161157961935,0.0011881329119205475,0.029016710817813873,136.5316077295529,0.0
5,up,0.36392977833747864,0.6895511150360107,9.718361854553223,0.0007373143453150988,0.001798998098820448,0.019853731617331505,136.680194901859,0.14858717230612228
6,up,-0.13168510794639587,0.4956148862838745,9.641744613647461,0.003180775325745344,0.004242459312081337,0.031460169702768326,136.82796648366832,0.14777158180930883
7,up,-0.25618740916252136,0.3974496126174927,9.675264358520508,-0.0004844161157961935,-3.3597589208511636e-05,0.07971853017807007,136.97493281282215,0.1469663291538268
8,up,-0.3256213665008545,0.9505270719528198,9.553156852722168,0.004402505699545145,0.005464189685881138,0.0528404526412487,136.81830117653425,-0.1566316362878979
9,up,-0.33519846200942993,0.6464542150497437,9.71117877960205,0.0007373143453150988,-0.0024770586751401424,0.09376842528581619,136.9645191522551,0.1462179757208446
10,up,-0.3471698462963104,0.8164477348327637,9.715967178344727,0.0013481795322149992,-0.0036987890489399433,0.07605333626270294,136.95421765679987,-0.01030149545522363
11,up,-0.13407939672470093,1.07024085521698,9.517242431640625,-0.0017061466351151466,-0.0018661932554095984,0.055283915251493454,136.79927683141887,-0.1549408253810043
12,up,-0.18675343692302704,0.7158881425857544,9.651321411132812,-0.009036529809236526,0.01218370720744133,0.14080505073070526,136.9440206769287,0.14474384550982222
13,up,-0.32801565527915955,0.4357580244541168,9.727938652038574,-0.005371337756514549,-0.009807441383600235,0.14752456545829773,137.08798328502036,0.1439626080916696
14,up,-0.33280420303344727,1.2186858654022217,9.648927688598633,0.003180775325745344,-0.008585711941123009,0.03879055380821228,136.93392677926795,-0.1540565057524077
15,up,-0.1412622183561325,0.8667274713516235,9.670475959777832,0.004402505699545145,-0.009807441383600235,0.043066613376140594,136.93392677926795,0.0
16,up,-0.28013014793395996,0.7494080066680908,9.680052757263184,-0.002317011822015047,-0.0006444628234021366,0.09010323137044907,136.93392677926795,0.0
17,up,-0.04788549616932869,-0.06703969836235046,9.61301326751709,-0.007814799435436726,0.008518515154719353,0.08399458229541779,136.78064073135283,-0.1532860479151168
18,up,-0.1364736706018448,0.25858166813850403,9.605830192565918,-0.009647395461797714,0.002409863518550992,0.03573622927069664,136.78064073135283,0.0
19,up,-0.6201171875,0.49322059750556946,9.586676597595215,-0.002927877241745591,0.001798998098820448,0.08216198533773422,136.62812155382937,-0.1525191775234589
20,up,-0.19154198467731476,0.11013664305210114,9.529213905334473,0.00012644911475945264,0.005464189685881138,0.03512536361813545,136.33222208547494,-0.2958994683544347
21,up,-0.3663240373134613,0.46448931097984314,9.548367500305176,-0.004149607848376036,0.01523803360760212,0.009469022043049335,136.18730900196897,-0.1449130835059691
22,up,0.337592750787735,-0.73504239320755,9.692024230957031,-0.009036529809236526,0.004242459312081337,0.029627574607729912,135.89053681065764,-0.2967721913113337
23,up,-0.08140534162521362,-0.3256213665008545,9.596253395080566,-0.0255298912525177,-0.011640037409961224,0.007636426482349634,135.44645044843247,-0.44408636222516407
24,up,-0.5889915823936462,-0.04070267081260681,9.627379417419434,-0.0065930685959756374,-0.012861767783761024,0.007636426482349634,135.29841394647121,-0.14803650196125773
25,up,-0.22027328610420227,-0.05746259540319443,9.59146499633789,0.0025699101388454437,0.00912938080728054,0.12064649909734726,135.0,-0.29841394647121433
26,up,0.0023942748084664345,0.08619388937950134,9.617801666259766,0.0007373143453150988,0.00790765043348074,-0.010689531452953815,134.70158605352884,-0.2984139464711575
27,up,-0.22506183385849,0.0885881707072258,9.706390380859375,-0.0065930685959756374,0.015848899260163307,-0.07605210691690445,134.55354955156753,-0.14803650196131457
28,up,-0.0766167938709259,0.3902668058872223,9.577098846435547,-0.004149607848376036,0.003631593892350793,0.04551007226109505,134.10482571185412,-0.44872383971340923
29,up,-0.1532335877418518,0.04549122229218483,9.694418907165527,-0.0004844161157961935,-0.004920519422739744,0.013745078817009926,133.9529369707143,-0.1518887411398282
30,up,-0.09577099233865738,0.08379961550235748,9.644139289855957,0.0025699101388454437,0.002409863518550992,0.025351518765091896,133.6468086331081,-0.3061283376061965
