,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff
0,up,-0.12689656019210815,0.014365648850798607,9.653716087341309,-0.0026560421101748943,-0.004108068998903036,-0.017142102122306824,136.61975807454837,7.926047513999379
1,up,-0.12689656019210815,0.014365648850798607,9.653716087341309,-0.003877772483974695,0.011163562536239624,0.06349211186170578,136.61975807454837,0.0
2,up,-0.12689656019210815,0.014365648850798607,9.653716087341309,-0.011819020844995975,0.006887505762279034,0.10625267773866653,136.61975807454837,0.0
3,up,-0.17238777875900269,0.699128270149231,9.627379417419434,-0.02098200097680092,-0.010216721333563328,0.12030258029699326,136.61975807454837,0.0
4,up,-0.1412622183561325,0.9170072674751282,9.696812629699707,-0.005099502857774496,0.008720101788640022,0.21681928634643555,136.61975807454837,0.0
5,up,-0.24661029875278473,1.0079896450042725,9.715967178344727,-0.0008234463166445494,0.002000583568587899,0.16733920574188232,136.61975807454837,0.0
6,up,-0.15083931386470795,0.7374366521835327,9.730332374572754,0.004063475411385298,0.0013897183816879988,0.038446635007858276,136.61975807454837,0.0
7,up,0.04070267081260681,0.5506832003593445,9.718361854553223,0.006506936624646187,0.005665775388479233,-0.04707449674606323,136.61975807454837,0.0
8,up,0.33998700976371765,0.2849186956882477,9.675264358520508,0.0022308798506855965,0.003833179362118244,0.006070778705179691,136.61975807454837,0.0
9,up,-0.5554717779159546,0.7781392931938171,9.699207305908203,0.0034526102244853973,-0.0010537424823269248,0.08487239480018616,136.61975807454837,0.0
10,up,-0.24421602487564087,0.44054657220840454,9.680052757263184,-0.0008234463166445494,0.0013897183816879988,-0.03302459791302681,136.61975807454837,0.0
11,up,-0.17238777875900269,0.7230709791183472,9.680052757263184,0.0010091494768857956,0.003833179362118244,-0.031802866607904434,136.61975807454837,0.0
12,up,-0.3543526828289032,1.35037100315094,9.723150253295898,0.0022308798506855965,0.008720101788640022,0.08609412610530853,136.61975807454837,0.0
13,up,0.019154198467731476,0.6416656374931335,9.718361854553223,-0.0014343116199597716,-0.012049317359924316,0.16550660133361816,136.61975807454837,0.0
14,up,0.2944957911968231,0.5435003638267517,9.715967178344727,0.001620014663785696,0.004444044549018145,0.0017947220476344228,136.61975807454837,0.0
15,up,0.026337023824453354,0.4597007632255554,9.715967178344727,0.004674340598285198,-0.003497203579172492,-0.023250753059983253,136.61975807454837,0.0
16,up,0.09337671846151352,0.4261809289455414,9.7016019821167,0.001620014663785696,-0.0047189341858029366,0.015844622626900673,136.61975807454837,0.0
17,up,-0.5482889413833618,1.0079896450042725,9.718361854553223,-0.009986425749957561,0.006276640575379133,-0.003092199796810746,136.61975807454837,0.0
