,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,angle,diff
0,up,-0.1005595400929451,-0.04788549616932869,9.627379417419434,0.007963239215314388,0.01268339529633522,0.17562681436538696,185.25380294364936,-9.190233369018415
1,up,-0.1005595400929451,-0.04788549616932869,9.627379417419434,0.0024654523003846407,0.010239933617413044,0.16035518050193787,185.25380294364936,0.0
2,up,-0.1005595400929451,-0.04788549616932869,9.627379417419434,0.007352374028414488,0.00840733852237463,0.1383640319108963,185.25380294364936,0.0
3,up,0.17957061529159546,1.7430320978164673,9.749486923217773,2.199114896939136e-05,-0.0031991011928766966,0.12981191277503967,185.25380294364936,0.0
4,up,-0.04549122229218483,0.48124924302101135,9.718361854553223,2.199114896939136e-05,-0.006253427360206842,0.1536356657743454,185.25380294364936,0.0
5,up,-0.2849186956882477,1.1085492372512817,9.725543975830078,0.0012437215773388743,-0.004420831799507141,0.20128315687179565,185.25380294364936,0.0
6,up,-0.7278595566749573,1.659232497215271,9.689630508422852,0.007352374028414488,-0.0013665055157616735,0.21105699241161346,185.25380294364936,0.0
7,up,-0.7805336117744446,0.7158881425857544,9.639349937438965,0.0012437215773388743,-0.005642562173306942,0.16524209082126617,185.25380294364936,0.0
8,up,-0.112530916929245,1.1540404558181763,9.718361854553223,-0.0011997392866760492,-0.000755640328861773,0.12003807723522186,185.25380294364936,0.0
9,up,-0.023942748084664345,1.144463300704956,9.694418907165527,0.0018545868806540966,-0.007475158199667931,0.17807026207447052,185.25380294364936,0.0
10,up,0.13407939672470093,1.0486923456192017,9.646533012390137,0.09043004363775253,0.007185607682913542,0.3197910189628601,185.25380294364936,0.0
11,up,-0.03591412305831909,1.4748733043670654,9.708784103393555,0.06782803684473038,0.026733295992016792,0.18601152300834656,185.25380294364936,0.0
12,up,-0.28013014793395996,1.2043201923370361,9.718361854553223,0.022013138979673386,0.019402911886572838,0.2086135447025299,185.25380294364936,0.0
13,up,-0.19154198467731476,0.7613793611526489,9.794978141784668,0.01712621934711933,0.00413128174841404,0.2037266045808792,185.25380294364936,0.0
14,up,0.20590762794017792,0.7948992252349854,9.68244743347168,0.04705861583352089,-0.005642562173306942,0.15119220316410065,185.25380294364936,0.0
15,up,-0.05985686928033829,0.21548473834991455,9.718361854553223,0.053778134286403656,-0.0050316969864070415,0.03146261349320412,185.25380294364936,0.0
16,up,-0.56504887342453,0.19872480630874634,9.680052757263184,0.05561072751879692,-0.0050316969864070415,0.04490165039896965,185.25380294364936,0.0
17,up,-0.42378664016723633,0.5530774593353271,9.629773139953613,0.05805418640375137,0.011461663991212845,0.017412714660167694,185.25380294364936,0.0
18,up,-0.2944957911968231,-0.24661029875278473,9.71117877960205,-0.0024214698933064938,-0.01663813553750515,0.029019152745604515,185.25380294364936,0.0
19,up,0.5602602958679199,1.1851660013198853,8.791776657104492,-0.4544617533683777,0.007796472869813442,-0.05772371217608452,185.25380294364936,0.0
20,up,0.05027977004647255,-0.3495641350746155,9.457385063171387,-0.021969158202409744,0.002909551141783595,-0.08215831965208054,185.25380294364936,0.0
21,up,0.004788549616932869,0.5027977228164673,9.723150253295898,-0.02013656310737133,0.0022986859548836946,-0.0943756252527237,185.25380294364936,0.0
22,up,-0.0023942748084664345,-0.5602602958679199,9.720755577087402,0.02018054388463497,-0.0019773708190768957,-0.03451083227992058,185.25380294364936,0.0
23,up,-0.14365649223327637,-0.2130904644727707,9.7016019821167,0.07332582026720047,0.023068103939294815,-0.028402179479599,185.25380294364936,0.0
24,up,-0.4189980924129486,0.20590762794017792,9.636956214904785,0.04705861583352089,0.0022986859548836946,-0.03634342923760414,185.25380294364936,0.0
25,up,-0.3423812985420227,-0.009577099233865738,9.514847755432129,0.02934352308511734,0.013905125670135021,-0.022904392331838608,185.25380294364936,0.0
26,up,-0.3136500120162964,0.32801565527915955,9.624984741210938,-0.019525695592164993,-0.007475158199667931,-0.038786888122558594,185.25380294364936,0.0
27,up,-0.2705530524253845,0.2705530524253845,8.933039665222168,-0.04701463133096695,-0.009918618947267532,-0.03267823904752731,185.25380294364936,0.0
28,up,0.1652049571275711,0.08379961550235748,6.964945316314697,-0.2418806403875351,-0.0050316969864070415,-0.0888778418302536,185.25380294364936,0.0
29,up,-0.3735068738460541,-0.8308133482933044,15.229982376098633,-0.04090597853064537,0.011461663991212845,-0.07543880492448807,185.25380294364936,0.0
30,up,0.023942748084664345,0.0071828244253993034,10.235525131225586,0.0061306431889534,0.00413128174841404,-0.05955630913376808,185.25380294364936,0.0
31,up,-0.337592750787735,-0.13407939672470093,9.445414543151855,0.0055197784677147865,0.0004660901613533497,-0.12125369906425476,185.25380294364936,0.0
32,up,-0.22745610773563385,-0.5530774593353271,9.998491287231445,0.0018545868806540966,-0.007475158199667931,-0.07971485704183578,185.25380294364936,0.0
33,up,-0.023942748084664345,0.17478206753730774,10.122993469238281,0.007963239215314388,0.003520416561514139,-0.07543880492448807,185.25380294364936,0.0
34,up,-0.07182824611663818,-0.39266106486320496,9.584281921386719,0.07638014853000641,-0.017859866842627525,-0.05650198087096214,185.25380294364936,0.0
35,up,-0.18675343692302704,-0.5219519138336182,9.639349937438965,0.011628430336713791,-0.012972945347428322,-0.0485607348382473,185.25380294364936,0.0
36,up,0.016759924590587616,-0.19633053243160248,9.596253395080566,0.1423535943031311,0.06705039739608765,0.013747522607445717,185.25380294364936,0.0
37,up,-0.05267404764890671,-0.4381522834300995,9.54118537902832,0.03300871327519417,-0.02763371169567108,0.11881634593009949,185.25380294364936,0.0
38,up,0.18435916304588318,-0.112530916929245,9.340065956115723,0.008574103936553001,0.007185607682913542,-0.013130548410117626,185.25380294364936,0.0
39,up,0.08619388937950134,-0.5506832003593445,8.485309600830078,-0.0024214698933064938,0.001076955464668572,-0.08276918530464172,185.25380294364936,0.0
40,up,-0.26815879344940186,-0.5458946824073792,9.814132690429688,0.0061306431889534,0.001076955464668572,-0.07788226008415222,185.25380294364936,0.0
41,up,0.08379961550235748,-0.5889915823936462,9.687235832214355,0.05194553732872009,-0.022746790200471878,-0.02779131568968296,185.25380294364936,0.0
42,up,-0.2130904644727707,-0.3064671754837036,9.622590065002441,0.03178698197007179,0.007185607682913542,-0.07727140188217163,185.25380294364936,0.0
43,down,-0.026337023824453354,0.3184385597705841,9.71357250213623,-0.10138163715600967,0.09331760555505753,0.03329521045088768,176.5106750132412,0.0
44,down,-0.026337023824453354,0.3184385597705841,9.71357250213623,-0.04029511660337448,-0.06611822545528412,0.20555920898914337,176.5106750132412,0.0
45,down,-0.004788549616932869,-0.9744698405265808,9.725543975830078,-0.06045366823673248,-0.000755640328861773,0.029630018398165703,176.5106750132412,0.0
46,down,0.22027328610420227,-1.13009774684906,9.718361854553223,-0.015249639749526978,-0.012362079694867134,0.1084316298365593,176.5106750132412,0.0
47,down,-0.4381522834300995,-1.0893950462341309,9.718361854553223,-0.009140986949205399,0.013294260017573833,0.08582962304353714,176.5106750132412,0.0
48,down,-0.45012366771698,-1.0558751821517944,9.692024230957031,-0.016471371054649353,-0.021525058895349503,0.15119220316410065,176.5106750132412,0.0
49,down,-0.7733507752418518,-0.8954587578773499,9.66089916229248,-0.025023482739925385,-0.0190815981477499,0.09743605554103851,176.5106750132412,0.0
50,down,-0.33519846200942993,-0.7254652380943298,9.677659034729004,-0.031132137402892113,-0.0038099666126072407,0.04795597493648529,176.5106750132412,0.0
51,down,-1.1229149103164673,-2.0016138553619385,9.675264358520508,-0.006697526667267084,0.03589627519249916,0.04490165039896965,176.5106750132412,0.0
52,down,0.4740664064884186,2.3631491661071777,9.325700759887695,0.0287326592952013,0.03711800277233124,0.06017328426241875,176.5106750132412,0.0
53,down,0.08379961550235748,0.4980091452598572,9.668081283569336,0.15579263865947723,0.031620219349861145,0.04856684058904648,176.5106750132412,0.0
54,down,-0.3256213665008545,-0.07182824611663818,9.720755577087402,0.20038579404354095,-0.011751214973628521,0.012525792233645916,176.5106750132412,0.0
55,down,-0.3471698462963104,-0.5004034638404846,9.639349937438965,0.007963239215314388,-0.02763371169567108,0.008860600180923939,176.5106750132412,0.0
56,down,0.25618740916252136,-0.04070267081260681,9.634561538696289,-0.03174300119280815,-0.012972945347428322,-0.014352278783917427,176.5106750132412,0.0
57,down,-0.16281068325042725,-0.41660380363464355,9.763853073120117,-0.11848586052656174,0.011461663991212845,-0.05466938391327858,176.5106750132412,0.0
58,down,0.0023942748084664345,-0.30886146426200867,9.656110763549805,-0.0292995423078537,-0.03740755468606949,-0.09254302829504013,176.5106750132412,0.0
59,down,0.0071828244253993034,-0.24661029875278473,9.962577819824219,0.011628430336713791,-0.0050316969864070415,-0.10292774438858032,176.5106750132412,0.0
60,down,-0.07901106774806976,-0.38068968057632446,8.82290267944336,-0.010973582975566387,0.012072529643774033,-0.0943756252527237,176.5106750132412,0.0
61,down,-0.10534809529781342,-0.09816526621580124,9.61061954498291,-0.08244481682777405,0.02184637449681759,-0.09742995351552963,176.5106750132412,0.0
62,down,0.1484450399875641,-0.23224465548992157,10.122993469238281,0.03484131023287773,0.0212355088442564,-0.12736235558986664,176.5106750132412,0.0
63,down,-0.24421602487564087,-1.5538843870162964,9.727938652038574,0.167399063706398,0.017570316791534424,-0.07849312573671341,176.5106750132412,0.0
64,down,0.12689656019210815,0.08140534162521362,9.68484115600586,0.4105234444141388,0.01573772169649601,-0.03939775377511978,176.5106750132412,0.0
65,down,-0.3830839693546295,0.4381522834300995,9.622590065002441,-0.02319088764488697,-0.04901399463415146,-0.06444323062896729,176.5106750132412,0.0
66,down,-0.4597007632255554,0.4381522834300995,9.7016019821167,-0.03968425095081329,-0.014194675721228123,-0.09865167737007141,176.5106750132412,0.0
67,down,-0.41181525588035583,-0.6560313105583191,9.148524284362793,-0.02563435025513172,-0.0031991011928766966,-0.13286013901233673,176.5106750132412,0.0
68,down,-0.06943397223949432,-0.05027977004647255,9.818921089172363,-0.014638775028288364,-0.0190815981477499,-0.10476034134626389,176.5106750132412,0.0
69,down,-0.7398309111595154,0.028731297701597214,10.18285083770752,-0.014638775028288364,-0.0050316969864070415,-0.1145341768860817,176.5106750132412,0.0
70,down,-0.40463244915008545,0.22745610773563385,10.30256462097168,-0.012806179001927376,-0.009918618947267532,-0.09071043133735657,176.5106750132412,0.0
71,down,-0.22266755998134613,0.9122186899185181,9.742303848266602,-0.09282952547073364,-0.00014477506920229644,-0.0839909166097641,176.5106750132412,0.0
72,down,-0.18196488916873932,0.2537931203842163,9.718361854553223,-0.07572529464960098,-0.009307753294706345,-0.0839909166097641,176.5106750132412,0.0
73,down,-0.241821750998497,1.0415095090866089,9.718361854553223,-0.007308391388505697,0.00474214693531394,-0.06749755889177322,176.5106750132412,0.0
74,down,-0.2777358889579773,0.0071828244253993034,9.718361854553223,-0.0036432004999369383,0.00413128174841404,-0.0485607348382473,176.5106750132412,0.0
75,down,-0.3830839693546295,-0.26337021589279175,9.639349937438965,-0.0024214698933064938,0.0022986859548836946,-0.06261063367128372,176.5106750132412,0.0
76,down,-0.4477293789386749,0.22027328610420227,9.694418907165527,-0.003032335080206394,-0.00014477506920229644,-0.09498649090528488,176.5106750132412,0.0
77,down,0.11731946468353271,0.5865973234176636,8.956981658935547,-0.0018106045899912715,-0.0019773708190768957,-0.13713620603084564,176.5106750132412,0.0
78,down,-0.2609759569168091,-0.2490045726299286,11.257880210876465,-0.004254065454006195,-0.00014477506920229644,-0.061999768018722534,176.5106750132412,0.0
79,down,-0.4860377907752991,0.05027977004647255,9.689630508422852,-0.0036432004999369383,0.0022986859548836946,-0.09559735655784607,176.5106750132412,0.0
80,down,-0.21069619059562683,-0.021548472344875336,9.672870635986328,0.0012437215773388743,0.0004660901613533497,-0.13163840770721436,176.5106750132412,0.0
81,down,0.08140534162521362,0.11492519080638885,9.656110763549805,-0.0005888740997761488,0.002909551141783595,-0.13347101211547852,176.5106750132412,0.0
82,down,0.0885881707072258,0.4716721475124359,9.7016019821167,-0.003032335080206394,-0.000755640328861773,-0.12491889297962189,176.5106750132412,0.0
83,down,-0.07901106774806976,0.3064671754837036,9.68244743347168,-0.0036432004999369383,-0.0038099666126072407,-0.09254302829504013,176.5106750132412,0.0
84,right,0.5315290093421936,0.13886794447898865,9.608224868774414,0.004908913280814886,0.00840733852237463,-0.1291949450969696,188.97262652259656,0.0
85,right,0.5315290093421936,0.13886794447898865,9.608224868774414,0.0030763172544538975,0.010239933617413044,-0.2800786793231964,188.97262652259656,0.0
86,right,1.6137412786483765,-0.05267404764890671,9.687235832214355,0.0012437215773388743,0.0016878206515684724,-0.2556440532207489,188.97262652259656,0.0
87,right,0.967287003993988,0.13168510794639587,9.694418907165527,2.199114896939136e-05,-0.009918618947267532,-0.17195551097393036,188.97262652259656,0.0
88,right,0.337592750787735,0.2944957911968231,9.71117877960205,0.0030763172544538975,0.011461663991212845,-0.17623156309127808,188.97262652259656,0.0
89,right,2.044710636138916,-0.1604164093732834,9.71117877960205,0.0036871826741844416,0.0004660901613533497,-0.2910742461681366,188.97262652259656,0.0
90,right,1.2019259929656982,-0.13168510794639587,9.687235832214355,0.004908913280814886,-0.011751214973628521,-0.35888028144836426,188.97262652259656,0.0
91,right,0.9026415944099426,0.13168510794639587,9.656110763549805,0.01040669996291399,0.005963877309113741,-0.4389036297798157,188.97262652259656,0.0
92,right,1.2498114109039307,0.0766167938709259,9.703995704650879,0.006741508841514587,0.002909551141783595,-0.3772062361240387,188.97262652259656,0.0
93,right,1.4485362768173218,-0.04309694468975067,9.677659034729004,0.0061306431889534,0.011461663991212845,-0.3729301691055298,188.97262652259656,0.0
94,right,-0.03351984918117523,0.1771763414144516,9.692024230957031,0.006741508841514587,0.029176756739616394,-0.4364601671695709,188.97262652259656,0.0
95,right,-0.45251792669296265,0.21069619059562683,9.71357250213623,0.007963239215314388,0.0187920480966568,-0.42057767510414124,188.97262652259656,0.0
96,right,0.35674694180488586,0.0766167938709259,9.672870635986328,0.0055197784677147865,-0.008696888573467731,-0.3057350218296051,188.97262652259656,0.0
97,right,0.9337671995162964,-0.12929083406925201,9.68244743347168,0.0012437215773388743,-0.0050316969864070415,-0.1243080198764801,188.97262652259656,0.0
98,right,0.8643332123756409,-0.22506183385849,9.675264358520508,0.0018545868806540966,0.002909551141783595,-0.12369716167449951,188.97262652259656,0.0
99,right,0.4908263385295868,-0.08619388937950134,9.66089916229248,0.0024654523003846407,0.005963877309113741,-0.17806416749954224,188.97262652259656,0.0
100,right,0.04788549616932869,-0.3830839693546295,9.68484115600586,0.0055197784677147865,-0.002588236005976796,-0.23426376283168793,188.97262652259656,0.0
101,right,0.0023942748084664345,-0.19872480630874634,9.658504486083984,0.0061306431889534,-0.0190815981477499,-0.23792895674705505,188.97262652259656,0.0
102,right,-0.36392977833747864,-0.20351335406303406,9.665687561035156,0.0055197784677147865,-0.0031991011928766966,-0.27335911989212036,188.97262652259656,0.0
103,right,-1.1277034282684326,-0.21548473834991455,9.672870635986328,0.004908913280814886,-0.0013665055157616735,-0.2764134705066681,188.97262652259656,0.0
104,right,-1.3862850666046143,0.08379961550235748,9.677659034729004,0.007963239215314388,-0.0013665055157616735,-0.29290682077407837,188.97262652259656,0.0
105,right,-0.8858816623687744,0.22506183385849,9.68244743347168,0.007352374028414488,-0.009307753294706345,-0.32345011830329895,188.97262652259656,0.0
106,right,-0.651242733001709,0.09337671846151352,9.68244743347168,0.004298048093914986,-0.011751214973628521,-0.4120255410671234,188.97262652259656,0.0
107,right,-0.03351984918117523,0.016759924590587616,9.672870635986328,0.0030763172544538975,-0.005642562173306942,-0.41019296646118164,188.97262652259656,0.0
108,right,-0.35195839405059814,-0.06225114315748215,9.651321411132812,0.004908913280814886,-0.01969246380031109,-0.3063458502292633,188.97262652259656,0.0
109,right,-0.33998700976371765,-0.03591412305831909,9.703995704650879,0.004908913280814886,-0.020914193242788315,-0.22876597940921783,188.97262652259656,0.0
110,right,-0.31125572323799133,-0.20351335406303406,9.646533012390137,0.0030763172544538975,-0.0038099666126072407,-0.2153269499540329,188.97262652259656,0.0
111,right,-0.1891477108001709,-0.11013664305210114,9.665687561035156,0.0055197784677147865,-0.002588236005976796,-0.3216174840927124,188.97262652259656,0.0
112,right,0.6225114464759827,-0.1771763414144516,9.706390380859375,0.0061306431889534,0.012072529643774033,-0.29351770877838135,188.97262652259656,0.0
113,right,0.5698373913764954,-0.1245022863149643,9.677659034729004,0.004298048093914986,0.01268339529633522,-0.18905973434448242,188.97262652259656,0.0
114,right,0.5985686779022217,-0.16759923100471497,9.668081283569336,0.0024654523003846407,0.010239933617413044,-0.16340339183807373,188.97262652259656,0.0
115,right,-0.2777358889579773,-0.2777358889579773,9.646533012390137,0.006741508841514587,0.003520416561514139,-0.2770243287086487,188.97262652259656,0.0
116,right,-0.5770202279090881,-0.1005595400929451,9.668081283569336,0.008574103936553001,-0.005642562173306942,-0.3674324154853821,188.97262652259656,0.0
117,right,-0.7470137476921082,0.07901106774806976,9.694418907165527,0.0061306431889534,-0.002588236005976796,-0.3912561237812042,188.97262652259656,0.0
118,right,-0.5578660368919373,-0.014365648850798607,9.672870635986328,0.004908913280814886,-0.0013665055157616735,-0.33505651354789734,188.97262652259656,0.0
119,right,-0.2130904644727707,-0.07182824611663818,9.658504486083984,0.0018545868806540966,-0.005642562173306942,-0.18234021961688995,188.97262652259656,0.0
120,right,-1.5395187139511108,-0.09098244458436966,9.648927688598633,0.0024654523003846407,-0.000755640328861773,-0.2147160768508911,188.97262652259656,0.0
121,right,-0.5913859009742737,-0.17238777875900269,9.617801666259766,0.0024654523003846407,0.00413128174841404,-0.25258973240852356,188.97262652259656,0.0
122,left,-1.319245457649231,0.0766167938709259,9.615407943725586,-0.014027909375727177,0.014515991322696209,0.5348155498504639,290.43895547068814,0.0
