,tag,accelometer_x,accelometer_y,accelometer_z,gyroscope_x,gyroscope_y,gyroscope_z,speed
0,up,0.9146129488945007,3.842811107635498,9.718361854553223,-0.0006145304650999606,0.0031844405457377434,0.0004825835640076548,
1,up,0.10534809529781342,0.6967339515686035,9.464568138122559,0.0012180652702227235,-0.0004807509540114552,-0.11252748966217041,
2,up,-1.0343266725540161,1.874717116355896,9.581888198852539,0.005494121927767992,0.002573575358837843,-0.42284703254699707,
3,up,-1.0678465366363525,2.5858168601989746,9.514847755432129,0.003661526134237647,0.0001301143056480214,-0.24508525431156158,
4,up,-1.429382085800171,2.9928436279296875,9.814132690429688,-3.6651915706897853e-06,0.001962709939107299,0.019419407472014427,
5,up,0.2897072434425354,2.226675510406494,9.689630508422852,-0.0024471262004226446,0.002573575358837843,0.3419562578201294,
6,up,-0.4381522834300995,1.8531687259674072,9.617801666259766,-0.0018362608971074224,0.008682227693498135,0.2552133798599243,
7,up,-0.3304099142551422,2.0949904918670654,9.857229232788086,-0.006112317554652691,0.0013518447522073984,0.22222666442394257,
8,up,0.7757450342178345,1.0606637001037598,9.59385871887207,-0.00489058718085289,0.0031844405457377434,0.3169107735157013,
9,up,0.028731297701597214,-0.5674431324005127,9.718361854553223,-0.0055014523677527905,-0.004756807815283537,0.1250990927219391,
10,up,-0.9265843629837036,-0.5171633362770081,9.703995704650879,-0.0030579916201531887,0.004406170919537544,0.13181862235069275,
11,up,-0.13886794447898865,-1.242628574371338,9.5435791015625,-0.00794491358101368,-0.002924212021753192,0.22222666442394257,
12,up,0.42378664016723633,-2.4325830936431885,9.687235832214355,-0.0024471262004226446,0.0013518447522073984,0.18923994898796082,
13,up,0.4860377907752991,-2.327235221862793,9.61061954498291,0.004272391088306904,-0.0010916161118075252,0.0157542135566473,
14,down,0.011971374042332172,-1.4916331768035889,9.739910125732422,-0.010999239981174469,0.019066937267780304,-0.06976692378520966,
15,down,-0.03591412305831909,-1.3096683025360107,9.718361854553223,0.00671585276722908,0.0013518447522073984,-0.049608368426561356,
16,down,-0.7996878027915955,-1.2546000480651855,9.838075637817383,0.012213638983666897,-0.016363246366381645,-0.09542326629161835,
17,down,0.24661029875278473,-0.8475732803344727,9.615407943725586,0.0030506611801683903,0.008682227693498135,-0.15528805553913116,
18,down,0.30407288670539856,-0.22506183385849,9.71357250213623,0.0006072000251151621,-0.010865460149943829,0.010867292061448097,
19,down,-1.0319324731826782,0.6081457734107971,9.641744613647461,0.0030506611801683903,-0.0035350772086530924,-0.04899750277400017,
20,down,0.3256213665008545,0.5770202279090881,9.720755577087402,0.004272391088306904,-0.008421999402344227,-0.28845667839050293,
21,down,-0.17957061529159546,0.6775797605514526,9.572310447692871,-3.6651915706897853e-06,-0.007200268562883139,-0.10092104226350784,
22,down,-1.4461419582366943,1.8292258977890015,9.689630508422852,0.002439795760437846,0.005017036572098732,-0.25791341066360474,
23,down,0.04309694468975067,1.848380208015442,9.725543975830078,0.0030506611801683903,-0.002313346602022648,-0.3208325505256653,
24,down,0.19393625855445862,2.071047782897949,9.785401344299316,0.001828930457122624,-0.0010916161118075252,-0.01601077802479267,
